rank,har_id,har_alt_id,chrom,start,end,width,phylop_mean,phylop_max,gene,gene_distance,gene_confidence,gene_conf_num,gene_n_disorders,gene_assignment_method,plac_gene,plac_type,plac_atac,gwas_trait,gwas_snp,gwas_pval,gwas_distance,gwas_mapped_trait,gwas_study,gwas_pubmed,brain_dnase_overlap,brain_dnase_peak,temporal_gene,gene_peak_pcw,gene_midfetal_frac,gene_in_midfetal,score_constraint,score_acceleration,score_gene,score_disease,score_brain,score_temporal,score_motif,contrib_constraint,contrib_acceleration,contrib_gene,contrib_disease,contrib_brain,contrib_temporal,contrib_motif,total_score
322,HAR_1942,HARsv2_1843,chr3,70595498,70595872,374,2.9939987045220886,8.855999946594238,MITF,831995,definitive,5,3,nearest_tss,,,,Educational attainment,rs4974300,2e-09,9555,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,MITF,25.0,0.2955803019265529,False,0.3608952819808322,0.6715822290077054,0.16800499999999996,0.10748447337357586,0.0,0.2955803019265529,0.0,0.06496115075654979,0.04701075603053938,0.03696109999999999,0.02364658414218669,0.0,0.03842543925045187,0.0,0.21100503017972772
323,HAR_188,HARsv2_0173,chr1,204622401,204622571,170,1.625192805887506,8.213000297546387,PPP1R15B,210584,limited,2,1,nearest_tss,,,,Educational attainment (years of education),rs884108,2e-08,292,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,PPP1R15B,9.0,0.5349135011830568,False,0.10916314593422467,0.5111839989366949,0.2368248,0.15218092069370748,0.0,0.5349135011830568,0.0,0.01964936626816044,0.035782879925568646,0.052101456,0.033479802552615644,0.0,0.06953875515379739,0.0,0.2105522599001421
324,HAR_1105,HARsv2_1047,chr16,73831225,73831263,38,3.475210526664006,8.89799976348877,ZFHX3,772204,moderate,3,1,nearest_tss,,,,Major depressive disorder,rs328344,6e-09,15227,major depressive disorder,Genome-wide association analyses identify distinct genetic architectures for early-onset and late-onset depression.,41233554,False,,ZFHX3,9.0,0.5669516454656998,False,0.44939320560864654,0.20926592758265888,0.113898,0.06428170226400053,0.0,0.5669516454656998,0.0,0.08089077700955638,0.014648614930786123,0.02505756,0.014141974498080115,0.0,0.07370371391054097,0.0,0.2084426403489636
325,HAR_2561,HARsv2_2435,chr6,37708479,37708616,137,2.5862841182330385,8.781000137329102,PPIL1,833676,strong,4,1,nearest_tss,,,,Major depressive disorder,rs9632491,1e-08,14570,major depressive disorder,Genome-wide association analyses identify distinct genetic architectures for early-onset and late-onset depression.,41233554,False,,PPIL1,8.0,0.6158298486029509,False,0.2859139688477706,0.46738849716405295,0.12474300000000002,0.066752,0.0,0.6158298486029509,0.0,0.051464514392598706,0.03271719480148371,0.027443460000000006,0.014685440000000001,0.0,0.08005788031838361,0.0,0.206368489512466
326,HAR_1025,HARsv2_0970,chr16,7227411,7227521,110,2.327185044314134,8.833999633789062,RBFOX1,830656,limited,2,1,nearest_tss,,,,Depressed affect,rs9930139,1e-08,12049,"mood disorder, major depressive disorder","Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.",29942085,False,,RBFOX1,12.0,0.7866334330472925,True,0.2382639964226329,0.4229161547162062,0.050803200000000014,0.08288640000000001,0.0,0.7866334330472925,0.0,0.04288751935607392,0.029604130830134436,0.011176704000000003,0.018235008000000004,0.0,0.10226234629614803,0.0,0.20416570848235638
327,HAR_2589,HARsv2_2463,chr6,53027457,53027478,21,3.0491904953405973,8.862000465393066,PKHD1,939844,definitive,5,1,nearest_tss,,,,Externalizing behaviour (multivariate analysis),rs160631,1e-13,2955,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,PKHD1,35.0,0.5110197232055154,False,0.3710454043676804,0.09232277956178381,0.06015599999999999,0.22926800000000003,0.0,0.5110197232055154,0.0,0.06678817278618247,0.006462594569324867,0.013234319999999997,0.050438960000000005,0.0,0.066432564016717,0.0,0.20335661137222433
328,HAR_241,HARsv2_0226,chr10,7220016,7220307,291,1.6192846101583893,8.795999526977539,GATA3,834381,definitive,5,1,nearest_tss,,,,Educational attainment,rs72773855,4e-08,21102,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,GATA3,19.0,0.7541157213211512,True,0.10807659105266286,0.6204818855493601,0.16561899999999996,0.023069736123042875,0.0,0.7541157213211512,0.0,0.019453786389479314,0.04343373198845521,0.03643617999999999,0.005075341947069432,0.0,0.09803504377174967,0.0,0.20243408409675362
329,HAR_2261,ZOOHAR.107,chr4,148080699,148080783,84,3.21842374721495,8.902999877929688,PRMT9,396469,moderate,3,1,nearest_tss,,,,Personality traits or cognitive traits (multivariate analysis),rs6535577,8e-10,1365,"neuroticism measurement, cognitive function measurement",Multivariate genetic analysis of personality and cognitive traits reveals abundant pleiotropy.,37365406,False,,PRMT9,,0.0,False,0.4021684788860912,0.3684032853800658,0.3017655,0.17200437452595635,0.0,0.0,0.0,0.07239032619949641,0.025788229976604606,0.06638841000000001,0.037840962395710394,0.0,0.0,0.0,0.20240792857181142
330,HAR_1026,HARsv2_0971,chr16,7234770,7235054,284,1.5136835343993786,8.241000175476074,RBFOX1,838015,limited,2,1,nearest_tss,,,,Depressed affect,rs9930139,1e-08,4516,"mood disorder, major depressive disorder","Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.",29942085,False,,RBFOX1,12.0,0.7866334330472925,True,0.08865587961640096,0.6155255778517302,0.048595500000000014,0.1310976,0.0,0.7866334330472925,0.0,0.015958058330952173,0.04308679044962112,0.010691010000000003,0.028841472000000003,0.0,0.10226234629614803,0.0,0.20083967707672135
331,HAR_3082,HARsv2_2940,chr9,11708968,11709233,265,2.455660956972315,8.876999855041504,TYRP1,984152,definitive,5,1,nearest_tss,,,,Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis),rs10960103,2e-15,9698,neuroticism measurement,"Multivariate genome-wide analysis of education, socioeconomic status and brain phenome.",33349686,False,,TYRP1,25.0,0.5185421553718963,False,0.26189153627780354,0.6014330484054617,0.015847999999999973,0.1799389112050798,0.0,0.5185421553718963,0.0,0.04714047653000464,0.04210031338838233,0.003486559999999994,0.039586560465117555,0.0,0.06741048019834651,0.0,0.19972439058185104
332,HAR_1761,ZOOHAR.261,chr20,43372339,43372456,117,3.709389388830953,8.866999626159668,HNF4A,983345,definitive,5,2,nearest_tss,,,,Personality traits or cognitive traits (multivariate analysis),rs6030812,4e-10,0,"neuroticism measurement, cognitive function measurement",Multivariate genetic analysis of personality and cognitive traits reveals abundant pleiotropy.,37365406,False,,HNF4A,25.0,0.26855819897239464,False,0.4924601921324876,0.43540759753462654,0.016654999999999975,0.18795880017344074,0.0,0.26855819897239464,0.0,0.08864283458384777,0.030478531827423862,0.003664099999999995,0.04135093603815696,0.0,0.0349125658664113,0.0,0.1990489683158399
333,HAR_1677,HARsv2_1592,chr2,214619830,214619913,83,1.5631877431457217,6.360000133514404,ATIC,692146,definitive,5,1,nearest_tss,,,,Major depressive disorder (broad),rs137959292,4e-08,13293,major depressive disorder,"Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.",38177345,False,,ATIC,9.0,0.5563898609693003,False,0.09776001938044278,0.3659859712535976,0.30785399999999996,0.06928614694521884,0.0,0.5563898609693003,0.0,0.0175968034884797,0.025619017987751836,0.06772787999999999,0.015242952327948145,0.0,0.07233068192600904,0.0,0.1985173357301887
334,HAR_2804,HARsv2_2672,chr7,70552629,70552743,114,2.8349159209228767,7.083000183105469,AUTS2,954155,definitive,5,1,nearest_tss,,,,Fluid intelligence score (baseline),rs35284096,1e-08,19189,intelligence,Combining cross-sectional and longitudinal genomic approaches to identify determinants of cognitive and physical decline.,40374629,False,,AUTS2,12.0,0.6802702645421422,True,0.33163894332564603,0.43014737569117373,0.045845000000000025,0.0371904,0.0,0.6802702645421422,0.0,0.059695009798616284,0.030110316298382164,0.010085900000000005,0.008181888,0.0,0.0884351343904785,0.0,0.19650824848747694
335,HAR_510,HARsv2_0483,chr12,15972217,15972396,179,4.133029988044741,8.885000228881836,PDE6H,999176,strong,4,2,nearest_tss,,,,Cognitive performance (MTAG),rs12368628,3e-09,3456,cognitive function measurement,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,PDE6H,26.0,0.18392848518306817,False,0.5703704006306621,0.5216612010877806,0.0006180000000000352,0.14689351975065568,0.0,0.18392848518306817,0.0,0.10266667211351918,0.03651628407614464,0.00013596000000000774,0.03231657434514425,0.0,0.023910703073798865,0.0,0.19554619360860695
336,HAR_1162,HARsv2_1102,chr17,33316610,33317012,402,2.009227760500262,8.732000350952148,PSMD11,872101,limited,2,1,nearest_tss,,,,Cognitive performance (MTAG),rs59692040,2e-09,3570,cognitive function measurement,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,PSMD11,8.0,0.5674408429545303,False,0.17978962375526975,0.686291148593392,0.03836969999999999,0.1491351417543367,0.0,0.5674408429545303,0.0,0.03236213227594855,0.04804038040153744,0.008441333999999998,0.03280973118595407,0.0,0.07376730958408895,0.0,0.195420887447529
337,HAR_1415,HARsv2_1346,chr2,31075608,31075652,44,2.8287272686985405,8.130000114440918,SPAST,987904,definitive,5,2,nearest_tss,,,,Educational attainment,rs4630806,2e-09,5759,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,SPAST,12.0,0.6538732839953577,True,0.33050081070564796,0.23849580031195156,0.012095999999999996,0.1339015054827435,0.0,0.6538732839953577,0.0,0.05949014592701663,0.01669470602183661,0.002661119999999999,0.02945833120620357,0.0,0.0850035269193965,0.0,0.19330783007445332
338,HAR_2803,HARsv2_2671,chr7,70479194,70479524,330,1.1080569177175377,8.871999740600586,AUTS2,880720,definitive,5,1,nearest_tss,,,,Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy),rs13223152,7e-09,3732,"attention deficit-hyperactivity disorder, intelligence, autism spectrum disorder","Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.",35764056,False,,AUTS2,12.0,0.6802702645421422,True,0.014058557412767262,0.646088935958742,0.11928000000000005,0.13875076390798144,0.0,0.6802702645421422,0.0,0.002530540334298107,0.04522622551711194,0.02624160000000001,0.030525168059755917,0.0,0.0884351343904785,0.0,0.1929586683016445
339,HAR_1305,HARsv2_1240,chr18,53021284,53021463,179,1.0461881084736735,7.0289998054504395,DCC,681088,strong,4,1,nearest_tss,,,,Intelligence,rs72932085,2e-08,8533,intelligence,A General Cognitive Ability Factor for the UK Biobank.,36378351,False,,DCC,12.0,0.615304166928372,True,0.0026804887463815884,0.5216612010877806,0.23918399999999998,0.10142315124912096,0.0,0.615304166928372,0.0,0.0004824879743486859,0.03651628407614464,0.05262048,0.02231309327480661,0.0,0.07998954170068837,0.0,0.1919218870259883
340,HAR_1438,HARsv2_1368,chr2,49384098,49384218,120,2.1823802962022674,7.0329999923706055,PPP1R21,943333,definitive,5,1,nearest_tss,,,,Educational attainment (MTAG),rs57081355,6e-10,5670,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,PPP1R21,24.0,0.6067915677825171,True,0.2116334795697665,0.44053574954787184,0.05666700000000002,0.14260666906406733,0.0,0.6067915677825171,0.0,0.03809402632255797,0.03083750246835103,0.012466740000000006,0.03137346719409481,0.0,0.07888290381172722,0.0,0.19165463979673103
341,HAR_893,HARsv2_0842,chr14,104093506,104093605,99,2.722169369512276,8.375,COA8,530547,definitive,5,1,nearest_tss,,,,Schizophrenia,rs112973353,1e-08,22163,schizophrenia,Genome-wide association study of schizophrenia in Ashkenazi Jews.,26198764,False,,COA8,,0.0,False,0.31090413333776473,0.4015995091371328,0.469453,0.018156800000000004,0.0,0.0,0.0,0.05596274400079765,0.0281119656395993,0.10327966000000001,0.003994496000000001,0.0,0.0,0.0,0.191348865640397
342,HAR_789,HARsv2_0742,chr14,33579444,33579609,165,2.6602332572461025,8.687999725341797,SPTSSA,882632,moderate,3,1,nearest_tss,,,,Cognitive domain scores for language or memory (pleiotropy),rs73270956,4e-08,3224,"memory performance, language measurement","A genome-wide search for pleiotropy in more than 100,000 harmonized longitudinal cognitive domain scores.",37349795,False,,SPTSSA,8.0,0.4619100943844076,False,0.29951368721626637,0.5051224069573137,0.058684000000000014,0.12887803330307385,0.0,0.4619100943844076,0.0,0.053912463698927944,0.035358568487011965,0.012910480000000004,0.028353167326676247,0.0,0.06004831226997299,0.0,0.19058299178258914
343,HAR_1700,HARsv2_1614,chr2,225496946,225497213,267,1.5204610761552952,7.13100004196167,CUL3,911583,definitive,5,1,nearest_tss,,,,Depressive symptoms,rs1431071,4e-12,8108,depressive symptom measurement,Multivariate genome-wide analyses of the well-being spectrum.,30643256,False,,CUL3,9.0,0.5533659476948845,False,0.08990231277764309,0.6029630979546452,0.08841699999999997,0.15402720210119045,0.0,0.5533659476948845,0.0,0.016182416299975754,0.04220741685682517,0.01945173999999999,0.033885984462261896,0.0,0.07193757320033498,0.0,0.18366513081939778
344,HAR_1609,HARsv2_1525,chr2,175569173,175569365,192,1.9640761691273427,8.78600025177002,LNPK,432981,moderate,3,1,plac_linked,LNPK,distal,False,Personality traits or cognitive traits (multivariate analysis),rs12693068,1e-08,11896,"neuroticism measurement, cognitive function measurement",Multivariate genetic analysis of personality and cognitive traits reveals abundant pleiotropy.,37365406,False,,LNPK,,0.0,False,0.17148595809051298,0.5359049787155062,0.4335095,0.0838656,0.0,0.0,0.0,0.030867472456292334,0.03751334851008544,0.09537208999999999,0.018450432,0.0,0.0,0.0,0.18220334296637777
345,HAR_599,HARsv2_0565,chr12,107948477,107948652,175,2.223991572275883,8.628000259399414,FICD,566625,limited,2,1,nearest_tss,,,,Externalizing behaviour (multivariate analysis),rs6539398,2e-08,11274,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,FICD,25.0,0.43928615061766774,False,0.21928605866815096,0.5170708807255271,0.13001249999999998,0.08454084982361294,0.0,0.43928615061766774,0.0,0.03947149056026717,0.0361949616507869,0.028602749999999996,0.018598986961194847,0.0,0.05710719958029681,0.0,0.1799753887525457
346,HAR_2851,HARsv2_2717,chr7,127699652,127699787,135,1.3876566084901234,6.103000164031982,RBM28,644122,limited,2,1,nearest_tss,,,,Fluid intelligence score (baseline),rs759843,8e-12,6152,intelligence,Combining cross-sectional and longitudinal genomic approaches to identify determinants of cognitive and physical decline.,40374629,False,,RBM28,9.0,0.5450450610116369,False,0.06547872404586254,0.4644065367630908,0.10676340000000001,0.16732364794014068,0.0,0.5450450610116369,0.0,0.011786170328255257,0.03250845757341636,0.023487948,0.03681120254683095,0.0,0.07085585793151279,0.0,0.17544963638001537
347,HAR_2403,HARsv2_2285,chr5,92616133,92616425,292,2.5567109801901817,8.902999877929688,NR2F1,966797,definitive,5,1,nearest_tss,,,,Educational attainment,rs10064877,4e-08,16472,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,NR2F1,9.0,0.4849917212606185,False,0.2804752801216659,0.6211802132713405,0.03320299999999998,0.05047170591516411,0.0,0.4849917212606185,0.0,0.05048555042189986,0.04348261492899384,0.007304659999999996,0.011103775301336103,0.0,0.06304892376388041,0.0,0.1754255244161102
348,HAR_632,HARsv2_0597,chr13,41706919,41707027,108,1.8218867898247082,6.334000110626221,WBP4,645411,moderate,3,1,nearest_tss,,,,Educational attainment (MTAG),rs932879,1e-08,12994,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,WBP4,8.0,0.49047060136388193,False,0.14533642424448082,0.4192022222249376,0.17729450000000002,0.0768384,0.0,0.49047060136388193,0.0,0.026160556364006545,0.029344155555745634,0.039004790000000004,0.016904448,0.0,0.06376117817730466,0.0,0.17517512809705685
